"GeneNames"	"value1"	"value2"	"log2(Fold_change)"	"log2(Fold_change) normalized"	"z-score"	"p-value"	"q-value(Benjamini et al. 1995)"	"q-value(Storey et al. 2003)"	"Signature(q-value(Storey et al. 2003) < 0.5)"
G2e3	687	896	-0.383188633239504	-0.384221412154053	-5.27504008329433	1.32727074147834e-07	8.10857638511042e-06	5.78079241944074e-06	TRUE
Col4a4	220	123	0.83884520818542	0.837812429270871	5.26675238849268	1.38858296583007e-07	8.3368845392444e-06	5.94167719146292e-06	TRUE
Bhlhe41	619	448	0.46644067715666	0.465407898242111	5.23477672028128	1.65184424031019e-07	9.74938068783081e-06	6.9505599130749e-06	TRUE
Plin4	203	111	0.87092005083507	0.869887271920522	5.22374011980508	1.7534482760755e-07	1.02620928728805e-05	7.31608433708265e-06	TRUE
Fdps	931	1169	-0.328421856972861	-0.32945463588741	-5.21579443259933	1.83031072310022e-07	1.0667112159859e-05	7.60483199298336e-06	TRUE
Deptor	404	269	0.586749120195172	0.585716341280623	5.21241033848665	1.86402667929333e-07	1.08183448399487e-05	7.6818100415055e-06	TRUE
Lbp	11	50	-2.18442457113743	-2.18545735005198	-5.18733157644739	2.13328707352196e-07	1.22282122004475e-05	8.71777646708288e-06	TRUE
Parp14	664	866	-0.383183783379799	-0.384216562294348	-5.18591030656491	2.14962254386652e-07	1.2271349349802e-05	8.74852994267974e-06	TRUE
Pmvk	597	789	-0.402294368748652	-0.403327147663201	-5.17900232460465	2.23075690252225e-07	1.2682535875605e-05	9.04167436636715e-06	TRUE
Atp10d	257	387	-0.590565206950531	-0.59159798586508	-5.14938347311166	2.61344077303078e-07	1.47379014281562e-05	1.0506992202823e-05	TRUE
B3galnt1	152	255	-0.746425923415273	-0.747458702329821	-5.14041310502361	2.74135081258301e-07	1.53968852695438e-05	1.09767970876636e-05	TRUE
Filip1l	931	1165	-0.323476881982849	-0.324509660897398	-5.13310664952215	2.84998302944524e-07	1.59427363924268e-05	1.13659470300751e-05	TRUE
Vps8	1100	872	0.335103483635095	0.334070704720546	5.12445936757372	2.98392686948403e-07	1.65590109024076e-05	1.18053034406694e-05	TRUE
Bcl2l2	763	576	0.405614245392218	0.40458146647767	5.1058497930991	3.29311205534542e-07	1.82022848487723e-05	1.29768316006129e-05	TRUE
Foxj2	928	721	0.364125545886751	0.363092766972202	5.08999280048233	3.58077109492656e-07	1.95594355220518e-05	1.39443758342146e-05	TRUE
Tgm2	748	564	0.407343107488844	0.406310328574295	5.07549065626475	3.86497350227626e-07	2.09475548300412e-05	1.49339983267202e-05	TRUE
Txndc9	872	1096	-0.3298477581836	-0.330880537098149	-5.07090308197155	3.95932377497903e-07	2.12113157160319e-05	1.51220395879556e-05	TRUE
Sh3kbp1	291	426	-0.549834277317554	-0.550867056232103	-5.06629873578024	4.05625184945699e-07	2.16473302724469e-05	1.54328844912752e-05	TRUE
Robo1	292	427	-0.548267700740473	-0.549300479655022	-5.05919045970016	4.21040159040463e-07	2.22991192976221e-05	1.58975600245447e-05	TRUE
Wnt4	484	340	0.509472301136892	0.508439522222343	5.01926257460317	5.18702101911709e-07	2.70599310019782e-05	1.92699844946839e-05	TRUE
Tmco4	347	227	0.612243365287346	0.611210586372797	5.01876026455809	5.20060008057197e-07	2.70295367620474e-05	1.92699844946839e-05	TRUE
Bnc2	334	476	-0.511113470833891	-0.51214624974844	-5.01246947550013	5.37359018220275e-07	2.76194603866797e-05	1.96905547471374e-05	TRUE
Pax9	70	142	-1.02046410255972	-1.02149688147426	-4.9991520569979	5.75829802645165e-07	2.94879901508989e-05	2.10226730109959e-05	TRUE
Sema3b	315	202	0.640996535635485	0.639963756720936	4.98180787810366	6.29929608521064e-07	3.21402546413549e-05	2.29135339627327e-05	TRUE
Tmem29	349	492	-0.495431279129587	-0.496464058044136	-4.95342035176477	7.2920213855676e-07	3.69347512289349e-05	2.62740649318403e-05	TRUE
Hmgn5	618	804	-0.379588663274554	-0.380621442189102	-4.95314011940271	7.30253504882377e-07	3.68539893822704e-05	2.62740649318403e-05	TRUE
Ssh1	510	364	0.486558796660162	0.485526017745614	4.93969921043419	7.82431719199451e-07	3.90626932499253e-05	2.784870121428e-05	TRUE
Ctsw	135	66	1.03242147769238	1.03138869877783	4.91138954375441	9.04332254998523e-07	4.46682410633845e-05	3.18450264343719e-05	TRUE
Arhgap24	631	817	-0.372696073163134	-0.373728852077682	-4.90846847883676	9.17903785053056e-07	4.51783809964806e-05	3.22087170402236e-05	TRUE
Eda2r	771	590	0.386015905665831	0.384983126751282	4.90053894603888	9.557410850825e-07	4.67105879793479e-05	3.3301062982458e-05	TRUE
Fblim1	635	472	0.427969732297688	0.42693695338314	4.8962703696579	9.76726610577076e-07	4.75693180375108e-05	3.39132715841664e-05	TRUE
Trib3	833	645	0.369017335054933	0.367984556140384	4.88323508161725	1.04359328371708e-06	5.02983074356234e-05	3.58588315044395e-05	TRUE
Slc9a8	745	568	0.391349495844842	0.390316716930294	4.87942133876508	1.0639754756322e-06	5.11038427588999e-05	3.64331163442468e-05	TRUE
Tbc1d24	960	758	0.340836557437425	0.339803778522877	4.86455208145355	1.14716298502525e-06	5.47220315699203e-05	3.90126071768496e-05	TRUE
Map6	916	719	0.349355827657647	0.348323048743098	4.86370158105896	1.15210574843663e-06	5.47702422183407e-05	3.9046977667758e-05	TRUE
Otud1	706	899	-0.348652932243267	-0.349685711157816	-4.8377928557867	1.31288860715925e-06	6.17811669227065e-05	4.40452287120091e-05	TRUE
Kcnq1ot1	128	62	1.04580368961313	1.04477091069858	4.83319096716416	1.34361784983118e-06	6.28028625177802e-05	4.47736192297113e-05	TRUE
Irgm2	397	544	-0.454467644107382	-0.455500423021931	-4.81290179834508	1.48754395181176e-06	6.88372083215482e-05	4.90756444955473e-05	TRUE
St3gal4	527	382	0.464230323601464	0.463197544686916	4.80900522349013	1.51683243278935e-06	6.99601289944465e-05	4.98762007220932e-05	TRUE
Fbxw4	466	331	0.493498737847062	0.492465958932514	4.783534921088	1.7223895138609e-06	7.78933881122353e-05	5.55320053900724e-05	TRUE
Pdxk	874	685	0.35152929165271	0.350496512738161	4.77872428444497	1.76410905274748e-06	7.95219255524906e-05	5.66930275525681e-05	TRUE
Kctd12b	56	118	-1.07528812730424	-1.07632090621879	-4.75632561604229	1.97148386034187e-06	8.82983880729966e-05	6.29499715089956e-05	TRUE
Ano1	235	143	0.71664560978661	0.715612830872062	4.74890703813041	2.04518919013297e-06	9.10141860363009e-05	6.48861269490344e-05	TRUE
Iigp1	1	22	-4.4594316186373	-4.46046439755185	-4.73474211468377	2.19333802174573e-06	9.6680396534482e-05	6.89257000059015e-05	TRUE
Armcx6	102	181	-0.82742054511171	-0.828453324026259	-4.73316065258702	2.21050389641193e-06	9.68242414249115e-05	6.90282503689587e-05	TRUE
Inpp5k	629	472	0.414273157517448	0.413240378602899	4.7279575387438	2.26789595282311e-06	9.84097281211001e-05	7.0016711680377e-05	TRUE
Dmxl2	757	584	0.374324931105715	0.373292152191166	4.71792877181714	2.38257876038897e-06	0.000102428825782278	7.30238887188264e-05	TRUE
Unc93b1	511	371	0.461904104316819	0.46087132540227	4.71355522118972	2.43431714852012e-06	0.000104011053870358	7.41518958686631e-05	TRUE
Srxn1	981	783	0.325240828928198	0.324208050013649	4.70447920454474	2.5451480607572e-06	0.000108083437006973	7.69774529881587e-05	TRUE
Smad7	673	511	0.397283213672695	0.396250434758147	4.70329617029562	2.55994652318039e-06	0.000108381444137932	7.69774529881587e-05	TRUE
Nhsl2	583	433	0.429128858473772	0.428096079559224	4.70329338776769	2.55998142671691e-06	0.000108054488765878	7.69774529881587e-05	TRUE
Tes	672	855	-0.347463186994501	-0.34849596590905	-4.7028272028666	2.56583562105829e-06	0.000107974393854142	7.69774529881587e-05	TRUE
Ogg1	434	307	0.4994563870743	0.498423608159751	4.66739188395774	3.05047172645581e-06	0.000126835882620307	9.04202797883579e-05	TRUE
Nfkbiz	423	569	-0.427770989186632	-0.428803768101181	-4.65525198637976	3.23584708647227e-06	0.000133349449903764	9.50679197591077e-05	TRUE
Prss35	180	279	-0.632268215499512	-0.633300994414061	-4.64670212370386	3.3728364772241e-06	0.000138584776670367	9.88003057968402e-05	TRUE
Aff3	136	70	0.958179824305373	0.957147045390824	4.63394161954431	3.58768210452088e-06	0.000146547871067071	0.000104477380728056	TRUE
9330102E08Rik	59	19	1.63471553591826	1.63368275700371	4.63319259792299	3.60069264947923e-06	0.000146649262908176	0.000104549665326315	TRUE
Mab21l3	41	94	-1.19703684705955	-1.1980696259741	-4.62670543115229	3.71528338778427e-06	0.000150875167080021	0.000107516523554909	TRUE
Slc22a4	151	81	0.898554736440454	0.897521957525905	4.62619060985517	3.72452552679028e-06	0.000150810802507738	0.000107516523554909	TRUE
Pam	839	1038	-0.307063727918058	-0.308096506832606	-4.61326007544979	3.96401783870975e-06	0.000159580359755457	0.000113768544581998	TRUE
Steap4	1	21	-4.39231742277876	-4.39335020169331	-4.60957861622445	4.03485938637091e-06	0.000161964139460405	0.000115467996494825	TRUE
Pag1	425	569	-0.420965811281517	-0.421998590196066	-4.58677849520809	4.50137817328459e-06	0.000179141990216232	0.000127514119282323	TRUE
Psd	296	418	-0.497905766451934	-0.498938545366483	-4.5865105186657	4.50715705112212e-06	0.000178860941780855	0.000127514119282323	TRUE
Tead4	644	490	0.394278939112047	0.393246160197498	4.56833570317923	4.91612202299369e-06	0.000192892010305012	0.000137517193892318	TRUE
Ankrd13b	958	768	0.318919345015024	0.317886566100475	4.5633471318873	5.03444706303132e-06	0.000196428048013903	0.000140038117296326	TRUE
Bcl3	74	140	-0.919829651316016	-0.920862430230565	-4.55352206850856	5.27551345132538e-06	0.000204686982906716	0.000145926103787851	TRUE
Fchsd1	331	224	0.563332484749614	0.562299705835065	4.54782162575231	5.42040457773474e-06	0.000209724487120186	0.000149517457533202	TRUE
Urb2	834	1029	-0.303123693449306	-0.304156472363855	-4.5375727628162	5.69053989547362e-06	0.00021835683251805	0.000155671657045905	TRUE
5330417C22Rik	6	33	-2.4594316186373	-2.46046439755185	-4.52370394272533	6.07667098119528e-06	0.000230005299176818	0.000163976119452249	TRUE
Gc	13	47	-1.85414913353655	-1.85518191245109	-4.52072233787088	6.16289788725341e-06	0.000232636869028598	0.000165621103466952	TRUE
Tbc1d2	291	192	0.599912842187127	0.598880063272578	4.51288399859611	6.39520039305265e-06	0.000238817014141636	0.000170209362768384	TRUE
Man1c1	658	504	0.384663850235325	0.383631071320777	4.51233392154556	6.41181367873457e-06	0.000238797199815759	0.000170209362768384	TRUE
4930503L19Rik	553	413	0.421137698815262	0.420104919900713	4.50140119771664	6.75069442253373e-06	0.00024941756660868	0.000177815575737119	TRUE
Arhgef25	403	285	0.499817919475863	0.498785140561314	4.50058569343552	6.7766477579347e-06	0.000249714091588022	0.000178026975281421	TRUE
Evpl	254	365	-0.523067966995214	-0.524100745909763	-4.48243195666563	7.37971767043331e-06	0.000269795505069464	0.00019234348132536	TRUE
Pdp2	490	640	-0.385290155884791	-0.38632293479934	-4.4809231846943	7.43208590242239e-06	0.000270291186775043	0.000192696864325035	TRUE
Mbnl3	429	570	-0.40998427155256	-0.411017050467108	-4.47985961855171	7.46921474499764e-06	0.00027093409422675	0.000193155207978313	TRUE
Ppargc1a	556	715	-0.362858358942246	-0.363891137856795	-4.4785894958206	7.51378682723977e-06	0.000271842952510709	0.000193803154156375	TRUE
Hist1h2bh	4	28	-2.8073549220576	-2.80838770097215	-4.47787825487052	7.53885718714842e-06	0.00027204337243469	0.000193946038174756	TRUE
Gca	148	235	-0.667063580936049	-0.668096359850598	-4.47183885698587	7.75498563325578e-06	0.000279119366629509	0.000198990678769932	TRUE
Kdm5b	568	728	-0.358047520694015	-0.359080299608564	-4.46309732725229	8.07833364864124e-06	0.000287782888470394	0.000204432530332105	TRUE
Xdh	790	622	0.344938072933862	0.343905294019314	4.46292281062146	8.08491838669601e-06	0.000287282725021145	0.000204432530332105	TRUE
Foxj1	291	193	0.592418305640202	0.591385526725654	4.46220008474671	8.11224242944401e-06	0.000286790418273415	0.000204459549640244	TRUE
Dpysl5	123	203	-0.722821411845937	-0.723854190760485	-4.4598000631985	8.20361457029116e-06	0.000287829086522885	0.000205200040357441	TRUE
Spint1	311	432	-0.474116732032865	-0.475149510947414	-4.45871784402206	8.24513720300468e-06	0.000288559085680031	0.000205720473710153	TRUE
Shtn1	202	301	-0.575408194007907	-0.576440972922456	-4.43660022814298	9.13907923310797e-06	0.000315876512749283	0.00022519570189084	TRUE
Ly6a	74	138	-0.899071091149219	-0.900103870063768	-4.43489218459703	9.21183788768242e-06	0.000317603192914674	0.000226426692281363	TRUE
Tlr5	200	121	0.72499295250013	0.723960173585581	4.42570509052659	9.61277772519254e-06	0.000328983736939083	0.000234540146419406	TRUE
Tmc6	476	349	0.44773453709829	0.446701758183741	4.42023484479621	9.85936949628064e-06	0.000336595974788463	0.000239967087569703	TRUE
Rnf43	6	32	-2.41503749927884	-2.41607027819339	-4.40804131963841	1.04309648384363e-05	0.000351798811706002	0.000250805543080621	TRUE
Esx1	57	114	-1	-1.00103277891455	-4.40509728709305	1.05736413056019e-05	0.000355749395521086	0.0002536220060312	TRUE
Suox	717	560	0.356546291756937	0.355513512842388	4.38639308787518	1.15245770109479e-05	0.000385879406695897	0.000275102390740512	TRUE
Uchl1	330	452	-0.453856748169372	-0.454889527083921	-4.3816546154604	1.17781415780053e-05	0.00039248261732066	0.000279809972948616	TRUE
Lyn	670	519	0.368426556987254	0.367393778072705	4.3728642420965	1.22626984499475e-05	0.000407654240356368	0.000290358141707003	TRUE
Sh3bp2	378	267	0.501546492533517	0.500513713618969	4.37254536872207	1.22806286137656e-05	0.000407278276097955	0.000290358141707003	TRUE
Dlg3	266	376	-0.499306416176449	-0.500339195090997	-4.36113410701124	1.29390027266685e-05	0.000425064549480579	0.000303038389071901	TRUE
Rassf2	109	183	-0.747515513507117	-0.748548292421666	-4.36016430032941	1.29964823580467e-05	0.000425948241800546	0.000303668393849777	TRUE
Klhl30	235	150	0.647698256069119	0.64666547715457	4.34294300773932	1.40586614124241e-05	0.000459678626323133	0.000327715568334196	TRUE
Gdf11	441	579	-0.392784692431714	-0.393817471346263	-4.33906383152017	1.4309096026675e-05	0.000465680837746626	0.000331994684254041	TRUE
Pik3r3	665	832	-0.32322918775254	-0.324261966667089	-4.33470311701013	1.45956967683301e-05	0.000473900839827668	0.000337183107782037	TRUE
Hipk2	719	564	0.350296608040503	0.349263829125955	4.3199659145112	1.56053302751555e-05	0.00050316353102463	0.000358716966794241	TRUE
Klf13	746	588	0.343359475418874	0.342326696504325	4.31812378740672	1.57361170636018e-05	0.000506208717272309	0.000360887950791961	TRUE
Npepl1	711	557	0.352172232279385	0.351139453364836	4.31753006729778	1.5778492018843e-05	0.000506402339471116	0.000361025988554194	TRUE
Gata2	146	229	-0.649379229216926	-0.650412008131475	-4.31072381944413	1.62721034099036e-05	0.000521043973325394	0.000371464349367871	TRUE
Sfi1	243	157	0.630191754714154	0.629158975799605	4.30974645434676	1.63441823157046e-05	0.000522151640998738	0.000372254031376797	TRUE
Rgl2	495	369	0.423807708906576	0.422774929992027	4.28387852313828	1.83663215616499e-05	0.000581419302345959	0.000414507323590104	TRUE
Mmp2	349	471	-0.432500023403131	-0.43353280231768	-4.27861378057827	1.88060850957703e-05	0.000593990837412662	0.000423178388867216	TRUE
Disp1	795	633	0.328749360743377	0.327716581828828	4.27826280723145	1.88357557114019e-05	0.000593581993900717	0.000423178388867216	TRUE
Sned1	179	107	0.742348790863109	0.74131601194856	4.27440976387563	1.91644299826122e-05	0.000602576400062765	0.000429590709907247	TRUE
Lincenc1	35	80	-1.1926450779424	-1.19367785685695	-4.25586952729313	2.0823812169841e-05	0.000650347263932097	0.000463153188657215	TRUE
Zwilch	702	870	-0.30954437043153	-0.310577149346078	-4.25560720438683	2.08482439724163e-05	0.000649653669556571	0.000463153188657215	TRUE
Gstm1	914	741	0.302720622752236	0.301687843837688	4.24206954189286	2.21468040183804e-05	0.000685517407048936	0.000488721280019019	TRUE
Gbp3	44	93	-1.07972719247073	-1.08075997138528	-4.23667416301757	2.26854969793499e-05	0.000699084706693286	0.000498393723023979	TRUE
Cyb5r1	889	719	0.306191648390472	0.305158869475923	4.22923684583308	2.34485383381746e-05	0.000719415617868797	0.000512888101768383	TRUE
Myo7a	711	560	0.344422732674449	0.3433899537599	4.22791816930105	2.35863537461049e-05	0.000722053453471418	0.000514768676030884	TRUE
D630045J12Rik	634	492	0.365824524800168	0.364791745885619	4.22553354353773	2.38375311977447e-05	0.000728142482573216	0.000519109686289856	TRUE
Acta2	343	241	0.509175429942851	0.508142651028302	4.22309005839632	2.40975473249618e-05	0.000734474259714207	0.000523623757263578	TRUE
Abca12	1	18	-4.16992500144231	-4.17095778035686	-4.21079881494308	2.54469290008196e-05	0.000768872611827368	0.000548147141356272	TRUE
Mxra8	682	535	0.350232847735663	0.349200068821114	4.20661569753309	2.59223400359747e-05	0.000779853724322013	0.000555975831480303	TRUE
Pparg	149	85	0.809777584324459	0.808744805409911	4.20509484039206	2.60972699892003e-05	0.000781739513289401	0.000557320254230931	TRUE
Pltp	890	721	0.303806076612938	0.302773297698389	4.20027060373899	2.66596157242795e-05	0.000795164427031025	0.000566891187019051	TRUE
Rhob	902	732	0.301283784971337	0.300251006056789	4.19510190754807	2.72748931255907e-05	0.000811777748603319	0.000577152412286923	TRUE
Oasl1	74	134	-0.856635824828822	-0.857668603743371	-4.19484911905102	2.73053285543941e-05	0.000810950791970481	0.000577152412286923	TRUE
Casp4	202	295	-0.54635966149741	-0.547392440411958	-4.19187259973655	2.76661352268309e-05	0.000818177489542523	0.000583297733741465	TRUE
Fras1	125	200	-0.678071905112637	-0.679104684027186	-4.18538813902575	2.84679235690695e-05	0.00083832919110691	0.000597664349792114	TRUE
Sipa1l2	552	699	-0.340624188597268	-0.341656967511816	-4.1736757524446	2.99724247112476e-05	0.000878917692216775	0.000626600834865279	TRUE
Hlcs	411	300	0.454175893185802	0.453143114271253	4.16192720380912	3.15572960124835e-05	0.000919584887359588	0.000655593422742133	TRUE
Slc24a5	9	36	-2	-2.00103277891455	-4.1610346746161	3.16808974143142e-05	0.000921259332116875	0.000656787173297097	TRUE
2510009E07Rik	116	188	-0.696607856550066	-0.697640635464615	-4.15527246764824	3.24900129638773e-05	0.000942819563695513	0.000672157963106766	TRUE
Sema4g	62	117	-0.91616840919653	-0.917201188111079	-4.1487892792893	3.34238293950267e-05	0.000963893415410614	0.000687182001415978	TRUE
Arrdc3	311	216	0.525883267967135	0.524850489052586	4.14147850246877	3.45074220066932e-05	0.000991038930167483	0.000705542240998194	TRUE
Btg2	709	873	-0.300196026389925	-0.301228805304473	-4.14132849886858	3.45300008145037e-05	0.000989646875195929	0.000705542240998194	TRUE
Ighmbp2	534	407	0.391810947421307	0.390778168506758	4.13556743449097	3.5407861550488e-05	0.0010085809888277	0.000719040810334284	TRUE
Clic5	229	149	0.620035267634782	0.619002488720234	4.12346619567073	3.73213254114453e-05	0.0010566031334472	0.000753276912505243	TRUE
Rdh11	601	752	-0.323367670966451	-0.324400449881	-4.12268382501628	3.74483548900932e-05	0.00105804895591097	0.000754307672917608	TRUE
Socs3	264	367	-0.475242133484759	-0.476274912399308	-4.11853383201492	3.81290597099357e-05	0.00107510055202367	0.000765983906096342	TRUE
Faxc	155	236	-0.606518644087604	-0.607551423002153	-4.11821218835648	3.81823050426163e-05	0.00107442692310829	0.000765983906096342	TRUE
Arhgef16	755	603	0.324318642312358	0.323285863397809	4.11602817155462	3.85457212805702e-05	0.00108028843403835	0.000770162713366778	TRUE
Lpar1	143	221	-0.628031222613043	-0.629064001527591	-4.11094211332916	3.9404799066322e-05	0.00109993876992946	0.000784171894185169	TRUE
Plcg2	112	182	-0.700439718141093	-0.701472497055641	-4.10815356120443	3.98834899963803e-05	0.00111107426431916	0.000792110646747573	TRUE
Sgcb	302	411	-0.444589844356605	-0.445622623271154	-4.09965936893397	4.13758668942191e-05	0.00115034820353209	0.000820109950114877	TRUE
Ifi204	240	338	-0.493988840673665	-0.495021619588214	-4.09470854949221	4.22699781699199e-05	0.00116589807114617	0.000831195811868838	TRUE
Fbxl2	424	313	0.437901607630581	0.436868828716032	4.08693025417033	4.37118456097372e-05	0.00120328517292101	0.000857251737193115	TRUE
Peg3	220	314	-0.513261035366966	-0.514293814281515	-4.08663391314162	4.37676906657657e-05	0.00120244608142692	0.000857251737193115	TRUE
