"GeneNames","value1","value2","log2(Fold_change)","log2(Fold_change) normalized","z-score","p-value","q-value(Benjamini et al. 1995)","q-value(Storey et al. 2003)","Signature(q-value(Storey et al. 2003) < 0.5)"
"Cenpw",255,244,0.0636160992959711,0.0225234443213236,0.174363447377676,0.86157983901152,0.991508531833816,0.972320166317968,FALSE
"Rnf166",689,676,0.0274807364221079,-0.0136119185525396,-0.174304573927096,0.861626104796771,0.991479712082621,0.972320166317968,FALSE
"Amotl1",1614,1559,0.0500196505799959,0.00892699560534837,0.174285475054462,0.861641113775117,0.991414932632343,0.972320166317968,FALSE
"Dync1i2",1840,1778,0.0494504421146065,0.00835778713995893,0.174241744125462,0.861675480209855,0.991372434988649,0.972320166317968,FALSE
"Ccdc137",899,881,0.0291790965940333,-0.0119135583806143,-0.174211999648223,0.861698855386253,0.99131729979236,0.972320166317968,FALSE
"Slc35b2",761,733,0.0540832553697346,0.012990600395087,0.174020657183806,0.861849227837963,0.991408262088114,0.972320166317968,FALSE
"1700019L03Rik",95,90,0.0780025120012731,0.0369098570266255,0.17396764020502,0.861890893772695,0.991333166812719,0.972320166317968,FALSE
"5530601H04Rik",95,90,0.0780025120012731,0.0369098570266255,0.17396764020502,0.861890893772695,0.991333166812719,0.972320166317968,FALSE
"Sh3glb2",823,793,0.0535715647176467,0.0124789097429991,0.173858410807815,0.861976738142971,0.991267901835314,0.972320166317968,FALSE
"Nbn",823,793,0.0535715647176467,0.0124789097429991,0.173858410807815,0.861976738142971,0.991267901835314,0.972320166317968,FALSE
"Chst9",48,45,0.0931094043914813,0.0520167494168338,0.173816173480832,0.862009933277039,0.991183105547796,0.972320166317968,FALSE
"Ist1",979,944,0.0525220002418543,0.0114293452672067,0.173705796702964,0.862096681676896,0.991200881670021,0.972320166317968,FALSE
"Adat1",240,237,0.0181473467102595,-0.022945308264388,-0.173688748708139,0.86211008035251,0.991134327536076,0.972320166317968,FALSE
"Tmem165",898,880,0.0292119212164863,-0.0118807337581612,-0.173634356352885,0.862152829664241,0.991101524898852,0.972320166317968,FALSE
"H2-D1",548,527,0.0563729313233132,0.0152802763486657,0.173629563745696,0.862156596401508,0.99102391835041,0.972320166317968,FALSE
"Napa",1063,1041,0.0301715282316888,-0.0109211267429588,-0.173628010216237,0.862157817394654,0.990943398615795,0.972320166317968,FALSE
"B9d2",200,191,0.0664273617389757,0.0253347067643281,0.173607562355127,0.862173888377936,0.990879959002052,0.972320166317968,FALSE
"Dhrs1",645,633,0.0270936608822741,-0.0139989940923735,-0.173454136861692,0.862294474865298,0.990895688129849,0.972320166317968,FALSE
"Rps10",645,633,0.0270936608822741,-0.0139989940923735,-0.173454136861692,0.862294474865298,0.990895688129849,0.972320166317968,FALSE
"Ngdn",731,704,0.0542959773151406,0.013203322340493,0.173342273803329,0.862382396913678,0.990873882050061,0.972320166317968,FALSE
"Smu1",1011,975,0.0523088732660426,0.0112162182913951,0.173236897633347,0.862465221961531,0.990887162960926,0.972320166317968,FALSE
"Zfp608",426,419,0.0239031865264856,-0.0171894684481619,-0.173185057599721,0.86250596847702,0.990852101603279,0.972320166317968,FALSE
"Rpl38",284,272,0.0622842782543422,0.0211916232796947,0.173170863800587,0.862517124935129,0.990783055609553,0.972320166317968,FALSE
"Mir684-1",189,187,0.0153479643334364,-0.0257446906412111,-0.173021581641445,0.862634463760854,0.990835983819159,0.972320166317968,FALSE
"9030624J02Rik",1392,1344,0.050626073069969,0.00953341809532148,0.172831051560689,0.862784228697625,0.990926145366908,0.972320166317968,FALSE
"Relb",459,441,0.0577154978562859,0.0166228428816384,0.172826687639051,0.862787658987776,0.990848237430085,0.972320166317968,FALSE
"Btbd6",239,236,0.0182237586189071,-0.0228688963557404,-0.172747015254188,0.862850286460065,0.990838320361806,0.972320166317968,FALSE
"Fhdc1",400,384,0.0588936890535692,0.0178010340789216,0.172736616274744,0.86285846077122,0.990724971184858,0.972320166317968,FALSE
"Smarca5-ps",400,384,0.0588936890535692,0.0178010340789216,0.172736616274744,0.86285846077122,0.990724971184858,0.972320166317968,FALSE
"Arnt2",701,675,0.0545269420724299,0.0134342870977824,0.17271026789975,0.86287917246705,0.990626043595232,0.972320166317968,FALSE
"Commd4",334,329,0.0217605187388106,-0.019332136235837,-0.172526352271302,0.863023745849677,0.990710218155046,0.972402785407711,FALSE
"Anxa9",121,115,0.0733731863302198,0.0322805313555723,0.171848852535918,0.863556358010343,0.991239792105656,0.972478659335988,FALSE
"Kctd10",1464,1432,0.0318840610197864,-0.00920859395486118,-0.171763021493013,0.863623837976324,0.991235417139079,0.972478659335988,FALSE
"Zfp945",201,192,0.066089190457773,0.0249965354831254,0.171727987491466,0.863651381831025,0.991144303823909,0.972478659335988,FALSE
"Zswim3",201,192,0.066089190457773,0.0249965354831254,0.171727987491466,0.863651381831025,0.991144303823909,0.972478659335988,FALSE
"Dip2a",1426,1377,0.0504454223089255,0.00935276733427792,0.17161994699287,0.863736324692728,0.991119077207864,0.972478659335988,FALSE
"Myeov2",286,282,0.0203199843795954,-0.0207726705950522,-0.171587262008778,0.863762022367684,0.99106677331245,0.972478659335988,FALSE
"Tsfm",401,385,0.058743790872656,0.0176511358980085,0.171500475814056,0.863830256339384,0.991063279490287,0.972478659335988,FALSE
"Slc6a17",1108,1069,0.0516960283286991,0.0106033733540516,0.171467015085708,0.863856564462964,0.99101168913309,0.972478659335988,FALSE
"Rassf3",642,630,0.0272214687350232,-0.0138711862396244,-0.17146654808619,0.863856931637182,0.990930350423511,0.972478659335988,FALSE
"Ccdc55",1045,1008,0.0520073034683293,0.0109146484936817,0.171399567246685,0.863909595031094,0.99090900918267,0.972478659335988,FALSE
"Nf2",1781,1741,0.0327713134505174,-0.00832134152413012,-0.171171494512522,0.864088920759919,0.991032941866362,0.972478659335988,FALSE
"Myo9a",2499,2417,0.0481334283211226,0.00704077334647501,0.171107607794713,0.864139153939438,0.991008808674855,0.972478659335988,FALSE
"Edf1",555,545,0.0262315415731802,-0.0148611134014673,-0.170831784222781,0.864356036227491,0.991175779604704,0.972478659335988,FALSE
"Adam9",2873,2805,0.0345572220363692,-0.0065354329382783,-0.170701902294881,0.864458166969829,0.991211145765174,0.972478659335988,FALSE
"Pnrc1",521,501,0.0564727690832996,0.015380114108652,0.170401138049458,0.864694677197566,0.991400576544484,0.972478659335988,FALSE
"B3glct",1015,979,0.0520989624688433,0.0110063074941957,0.170336970176103,0.864745138084008,0.991376682051455,0.972478659335988,FALSE
"Leprot",612,589,0.0552640188621911,0.0141713638875436,0.170205829225158,0.864848267552863,0.991413167784237,0.972478659335988,FALSE
"Urod",554,544,0.0262793247988498,-0.0148133301757978,-0.170127611069707,0.864909779540595,0.991401943506384,0.972478659335988,FALSE
"Cox19",331,326,0.0219592525761403,-0.0191334023985073,-0.169978322017452,0.865027185071209,0.991454783713634,0.972478659335988,FALSE
"Rad54l2",1097,1074,0.0305695324177808,-0.0105231225568667,-0.16994346069466,0.865054601523458,0.991404482326257,0.972478659335988,FALSE
"Idi1",1500,1467,0.0320936297098537,-0.0089990252647938,-0.169899438457552,0.865089222747057,0.991362445650299,0.972478659335988,FALSE
"Nprl3",582,560,0.0555923259633158,0.0144996709886682,0.169817065716882,0.865154005363283,0.99135497697141,0.972478659335988,FALSE
"Mta2",2171,2121,0.0336151050845892,-0.00747754989005834,-0.169801138625946,0.86516653143956,0.991287635198652,0.972478659335988,FALSE
"Rpl3",1111,1072,0.0515539109313199,0.0104612559566723,0.169401899204672,0.865480529746362,0.991565695912443,0.972478659335988,FALSE
"D630045J12Rik",492,473,0.0568181319998455,0.015725477025198,0.169298774368069,0.86556163998002,0.991576917053819,0.972478659335988,FALSE
"Eif2a",1462,1412,0.0502032226812563,0.00911056770660878,0.16928014753833,0.865576290593158,0.991512007283512,0.972478659335988,FALSE
"Hnrnpd",1688,1631,0.0495581219953021,0.00846546702065453,0.169035390356578,0.865768804442106,0.991650832602607,0.972478659335988,FALSE
"Fgf18",185,183,0.0156816222322691,-0.0254110327423784,-0.168952521265369,0.865833986960936,0.991643801870251,0.972478659335988,FALSE
"Pdcd7",235,232,0.0185359514374275,-0.0225567035372201,-0.168947734631254,0.865837752021883,0.991566436381868,0.972478659335988,FALSE
"Ptcd1",583,561,0.0554951125917036,0.014402457617056,0.168826226797069,0.865933328426906,0.991594218287573,0.972478659335988,FALSE
"Cinp",638,626,0.027393766832251,-0.0136988881423965,-0.168803283238513,0.865951375737223,0.99153322311211,0.972478659335988,FALSE
"Phf5a",552,542,0.0263754154242974,-0.0147172395503501,-0.168715832486438,0.866020164785782,0.991530333595316,0.972478659335988,FALSE
"1110007C09Rik",420,413,0.0242475462466771,-0.0168451087279704,-0.168506083119063,0.866185158462011,0.991637582812334,0.972478659335988,FALSE
"Cenpu",345,331,0.0597651448583143,0.0186724898836668,0.168249643602796,0.866386887605747,0.991786866892007,0.972478659335988,FALSE
"Rsl24d1",493,474,0.0567005874796536,0.015607932505006,0.16820741667711,0.866420106416191,0.991743241920698,0.972478659335988,FALSE
"Rbm8a",971,951,0.0300259545586279,-0.0110667004160197,-0.168159872231229,0.866457508662129,0.991663596364839,0.972478659335988,FALSE
"Rps4x",971,951,0.0300259545586279,-0.0110667004160197,-0.168159872231229,0.866457508662129,0.991663596364839,0.972478659335988,FALSE
"Klc4",551,541,0.0264237247443422,-0.0146689302303054,-0.168008218021323,0.866576813933949,0.991677697196513,0.972478659335988,FALSE
"Afg3l1",1456,1424,0.0320612092322978,-0.00903144574234972,-0.167992642198613,0.866589067493383,0.991610105705539,0.972478659335988,FALSE
"Zfp592",924,891,0.0524674198941355,0.011374764919488,0.16795112282159,0.866621731103086,0.99156587798365,0.972478659335988,FALSE
"Anapc7",1050,1013,0.0517551537523477,0.0106624987777002,0.167847375745427,0.866703350712547,0.99157766710337,0.972478659335988,FALSE
"Pitx2",374,368,0.0233325038306251,-0.0177601511440224,-0.167674650733614,0.866839239603037,0.991651537554766,0.972478659335988,FALSE
"Wbscr27",507,498,0.0258400049352598,-0.0152526500393877,-0.167590158366365,0.866905714177617,0.991645993412224,0.972478659335988,FALSE
"Tmem51",28,26,0.106915203916512,0.0658225489418645,0.167587119620816,0.866908104935576,0.991567151285312,0.972478659335988,FALSE
"Maff",846,829,0.0292855616241994,-0.0118070933504482,-0.167484915286456,0.866988515742031,0.991577553909451,0.972478659335988,FALSE
"Glt8d2",10,9,0.15200309344505,0.110910438470402,0.167442518865674,0.867021872171524,0.991167285564059,0.972478659335988,FALSE
"Ngfr",10,9,0.15200309344505,0.110910438470402,0.167442518865674,0.867021872171524,0.991167285564059,0.972478659335988,FALSE
"Hist1h2ad",10,9,0.15200309344505,0.110910438470402,0.167442518865674,0.867021872171524,0.991167285564059,0.972478659335988,FALSE
"Itih4",10,9,0.15200309344505,0.110910438470402,0.167442518865674,0.867021872171524,0.991167285564059,0.972478659335988,FALSE
"Serpine3",10,9,0.15200309344505,0.110910438470402,0.167442518865674,0.867021872171524,0.991167285564059,0.972478659335988,FALSE
"Sp9",10,9,0.15200309344505,0.110910438470402,0.167442518865674,0.867021872171524,0.991167285564059,0.972478659335988,FALSE
"Pak6",10,9,0.15200309344505,0.110910438470402,0.167442518865674,0.867021872171524,0.991167285564059,0.972478659335988,FALSE
"Plcb1",10,9,0.15200309344505,0.110910438470402,0.167442518865674,0.867021872171524,0.991167285564059,0.972478659335988,FALSE
"Cd38",10,9,0.15200309344505,0.110910438470402,0.167442518865674,0.867021872171524,0.991167285564059,0.972478659335988,FALSE
"Hipk4",10,9,0.15200309344505,0.110910438470402,0.167442518865674,0.867021872171524,0.991167285564059,0.972478659335988,FALSE
"Rps16",615,592,0.0549892345976524,0.0138965796230048,0.167322095329632,0.867116619649339,0.990827537771566,0.972478659335988,FALSE
"Papolg",593,582,0.0270129516377207,-0.0140797033369269,-0.167276037213764,0.86715285800643,0.990787520562199,0.972478659335988,FALSE
"Lime1",130,129,0.0111405576052004,-0.0299520973694472,-0.167069020075223,0.867315741780373,0.990892199976525,0.972581404368995,FALSE
"Hoxa10",506,497,0.0258915331320235,-0.015201121842624,-0.166857688818956,0.867482025769084,0.991000746552735,0.97261136330983,FALSE
"Ip6k2",373,367,0.0233955674120239,-0.0176970875626237,-0.166853914056726,0.867484995958162,0.990922722954509,0.97261136330983,FALSE
"Crtc2",1009,988,0.0303432275216799,-0.0107494274529676,-0.166495496089732,0.867767027305198,0.991163455816271,0.972782806643491,FALSE
"Atp5h",555,534,0.0556480295499142,0.0145553745752667,0.166466472628661,0.86778986597615,0.991108123585706,0.972782806643491,FALSE
"Cars",1403,1355,0.0502221573786645,0.00912950240401699,0.16617286399623,0.868020913917234,0.991290577996322,0.972782806643491,FALSE
"Zfp942",634,622,0.0275682600088043,-0.0135243949658432,-0.16612480428111,0.868058734377476,0.991252352396881,0.972782806643491,FALSE
"Gpsm3",68,68,0,-0.0410926549746475,-0.166093518056286,0.86808335514807,0.991199061343415,0.972782806643491,FALSE
"Agps",2346,2269,0.0481464043561726,0.00705374938152502,0.166090757773973,0.868085527365081,0.991120148832656,0.972782806643491,FALSE
"Lrp11",591,580,0.0271052301625971,-0.0139874248120504,-0.165896565867986,0.868238350087741,0.991213237508822,0.972782806643491,FALSE
"Gm5141",182,180,0.0159415438690216,-0.025151111105626,-0.165855446472482,0.868270710348261,0.991168797757161,0.972782806643491,FALSE
"Ythdf2",896,864,0.0524674198941355,0.011374764919488,0.165386595466495,0.868639703657106,0.991508615027371,0.972782806643491,FALSE
"Rbm22",925,906,0.0299423153574399,-0.0111503396172077,-0.165370798934991,0.868652136281057,0.991441413795092,0.972782806643491,FALSE
"Lyar",959,925,0.0520774496144565,0.0109847946398089,0.165247870859676,0.868748887650808,0.99147045341023,0.972782806643491,FALSE
"Rpp38",231,228,0.0188590272513158,-0.0222336277233317,-0.165095305794468,0.868868967746206,0.991526110271113,0.972782806643491,FALSE
"Rac1",2509,2450,0.0343307215192397,-0.00676193345540788,-0.165054093414959,0.868901405484391,0.99148175148584,0.972782806643491,FALSE
"Polg2",98,93,0.0755510330071774,0.0344583780325298,0.165027657931866,0.868922212632073,0.991424129692791,0.972782806643491,FALSE
"Tmem167b",1213,1171,0.0508384746192938,0.00974581964464626,0.164923411271187,0.869004265191596,0.991436391501104,0.972782806643491,FALSE
"Akap6",67,67,0,-0.0410926549746475,-0.164867710272577,0.869048108032816,0.991364392180192,0.972782806643491,FALSE
"Neurl2",67,67,0,-0.0410926549746475,-0.164867710272577,0.869048108032816,0.991364392180192,0.972782806643491,FALSE
"Hoxa9",632,620,0.0276563429028638,-0.0134363120717838,-0.164779793793199,0.869117308836622,0.991321334049581,0.972782806643491,FALSE
"Haus2",772,744,0.0532982261600488,0.0122055711854012,0.164704452383031,0.869176612351855,0.991307654674775,0.972782806643491,FALSE
"Hes6",377,362,0.058574826185458,0.0174821712108104,0.164701938829981,0.86917859085859,0.99122860296078,0.972782806643491,FALSE
"Tsc22d4",1289,1261,0.0316839880334321,-0.00940866694121546,-0.16467645004853,0.869198654028554,0.991170186632741,0.972782806643491,FALSE
"Pes1",1409,1378,0.0320957236053445,-0.00899693136930303,-0.164626046259002,0.869238328977984,0.991134141882064,0.972782806643491,FALSE
"Bri3",459,451,0.0253667201584271,-0.0157259348162204,-0.164420733304922,0.869399942867615,0.991237130433073,0.972782806643491,FALSE
"Rab7b",50,47,0.0892673380970868,0.0481746831224392,0.16440666339017,0.869411018324042,0.991168481369095,0.972782806643491,FALSE
"Nhej1",124,118,0.0715532610250333,0.0304606060503858,0.164210033689018,0.869565802587604,0.991223030881578,0.972782806643491,FALSE
"Zfp667",124,118,0.0715532610250333,0.0304606060503858,0.164210033689018,0.869565802587604,0.991223030881578,0.972782806643491,FALSE
"Idh3g",799,783,0.0291831956369357,-0.0119094593377118,-0.164179755392245,0.869589637700933,0.991128315648313,0.972782806643491,FALSE
"Sh2b2",230,227,0.0189415636534598,-0.0221510913211878,-0.164123668897582,0.869633789373128,0.991097394052784,0.972782806643491,FALSE
"Tmub2",757,742,0.02887411336493,-0.0122185416097176,-0.163962223857659,0.869760882280972,0.991160995593365,0.972845232884872,FALSE
"Prpf3",1247,1204,0.050626073069969,0.00953341809532148,0.16358073291723,0.87006121327987,0.991421988972571,0.973101403341442,FALSE
"Mkl2",1666,1610,0.0493277123635689,0.00823505738892138,0.163365925944099,0.870230329590409,0.991533434616491,0.973210789570214,FALSE
"Nedd9",805,776,0.0529321308148525,0.0118394758402049,0.163153834651528,0.870397313683777,0.991642432764604,0.973242671479469,FALSE
"Faap100",229,226,0.0190248256817558,-0.0220678292928918,-0.163148557948829,0.870401468220422,0.991565916766632,0.973242671479469,FALSE
"Cox6a1",681,656,0.0539589833939882,0.0128663284193406,0.163047826346395,0.870480778497274,0.991575024105038,0.973251610522461,FALSE
"Alkbh3",457,449,0.025478720316924,-0.0156139346577235,-0.162890497687834,0.870604652650437,0.991634889035117,0.973310369202538,FALSE
"Med28",755,740,0.0289513736961293,-0.0121412812785182,-0.162707894372564,0.870748431015271,0.991717413567851,0.973391368756216,FALSE
"Dip2b",1164,1139,0.0313233112001718,-0.0097693437744757,-0.162496184330437,0.870915132808447,0.991826030515902,0.97344521342969,FALSE
"Ipp",228,225,0.0191088229477039,-0.0219838320269437,-0.162169941093655,0.871172029971143,0.992037338633806,0.97344521342969,FALSE
"Adgra2",1364,1334,0.0320849778395882,-0.00900767713505935,-0.16216922443151,0.871172594314967,0.991956739935739,0.97344521342969,FALSE
"Myd88",456,448,0.0255350921071376,-0.01555756286751,-0.162123142589999,0.871208882127202,0.991916827472701,0.97344521342969,FALSE
"Gm5113",99,94,0.0747677684019719,0.0336751134273243,0.162119218262849,0.871211972407873,0.991839127516504,0.97344521342969,FALSE
"Ppp2r1b",744,717,0.0533295024061271,0.0122368474314796,0.162103210767953,0.871224577812592,0.991772271975297,0.97344521342969,FALSE
"Ehbp1",869,838,0.0524059331150486,0.0113132781404011,0.161996731285223,0.871308427928157,0.991786523283921,0.973459201386963,FALSE
"Gm10033",125,119,0.0709665213541433,0.0298738663794957,0.1617115082121,0.871533041586618,0.991960986429301,0.973500711311216,FALSE
"Rtkn2",178,176,0.0163018123291003,-0.0247908426455472,-0.161663119315668,0.871571148953822,0.99188256640507,0.973500711311216,FALSE
"Mcts2",178,176,0.0163018123291003,-0.0247908426455472,-0.161663119315668,0.871571148953822,0.99188256640507,0.973500711311216,FALSE
"Cactin",1202,1176,0.0315488358748226,-0.00954381909982494,-0.161309370273215,0.871849743498723,0.992037221949036,0.973500711311216,FALSE
"Smarce1",1202,1176,0.0315488358748226,-0.00954381909982494,-0.161309370273215,0.871849743498723,0.992037221949036,0.973500711311216,FALSE
"Ext2",1605,1551,0.049374610973576,0.00828195599892844,0.161258604423965,0.871889725374851,0.991960947681198,0.973500711311216,FALSE
"Scel",292,280,0.0605415419350503,0.0194488869604028,0.161201449134587,0.871934739801247,0.9919309951069,0.973500711311216,FALSE
"Thbd",64,64,0,-0.0410926549746475,-0.161134347206357,0.871987588541813,0.991869385289432,0.973500711311216,FALSE
"Hykk",64,64,0,-0.0410926549746475,-0.161134347206357,0.871987588541813,0.991869385289432,0.973500711311216,FALSE
"Rab27a",235,225,0.0627357553479619,0.0216431003733144,0.16086803892209,0.872197335648994,0.991986237616655,0.973655225178661,FALSE
"Lsm12",561,540,0.0550413635579616,0.0139487085833141,0.160405081856525,0.872561986712237,0.992279218357415,0.973837683769046,FALSE
"Pxylp1",561,540,0.0550413635579616,0.0139487085833141,0.160405081856525,0.872561986712237,0.992279218357415,0.973837683769046,FALSE
"Rab8a",1188,1147,0.0506694447849423,0.00957678981029474,0.160388741548324,0.872574857754647,0.992172131355955,0.973837683769046,FALSE
"Slc35b1",667,654,0.028396125686502,-0.0126965292881456,-0.159940473607348,0.872927965565896,0.992492471439056,0.973957402606312,FALSE
"Cd320",273,269,0.0212947783632291,-0.0197978766114184,-0.159748200538822,0.873079429893116,0.99258351539116,0.973957402606312,FALSE
"Glt8d1",501,482,0.0557774569652469,0.0146848019905994,0.159563265187779,0.873225118276397,0.99266797845761,0.973957402606312,FALSE
"Stk25",967,933,0.0516388086250821,0.0105461536504345,0.159321780302232,0.873415361727082,0.992803073042295,0.973957402606312,FALSE
"Ddx5",3415,3332,0.0354971778119051,-0.00559547716274245,-0.15931991022429,0.873416835015899,0.992723589803079,0.973957402606312,FALSE
"Mmaa",126,120,0.0703893278913981,0.0292966729167505,0.159236096486149,0.873482865785507,0.992717489445945,0.973957402606312,FALSE
"AW209491",225,222,0.0193653248669312,-0.0217273301077163,-0.159212729726552,0.873501274918926,0.992657272290375,0.973957402606312,FALSE
"E430018J23Rik",75,71,0.0790715709911982,0.0379789160165507,0.159021778711461,0.873651715233592,0.992747094524997,0.973957402606312,FALSE
"Cep95",352,338,0.0585521823551129,0.0174595273804654,0.158941618482835,0.873714870645621,0.992737726686011,0.973957402606312,FALSE
"Pomt1",624,601,0.0541810381510626,0.013088383176415,0.158762211290681,0.873856222148935,0.992817201565517,0.973957402606312,FALSE
"Diablo",623,611,0.028059783205272,-0.0130328717693755,-0.158678802096926,0.87392194003242,0.992810740600602,0.973957402606312,FALSE
"Tmem206",717,691,0.0532874083136452,0.0121947533389977,0.158588163192274,0.873993355172168,0.99277019813846,0.973957402606312,FALSE
"Abcb8",717,691,0.0532874083136452,0.0121947533389977,0.158588163192274,0.873993355172168,0.99277019813846,0.973957402606312,FALSE
"Bora",502,483,0.0556641751149982,0.0145715201403507,0.1584934155035,0.874068008754173,0.99273334371165,0.973957402606312,FALSE
"Trmt1l",905,873,0.0519361383411265,0.010843483366479,0.158466390844113,0.874089302224478,0.992635901345951,0.973957402606312,FALSE
"Cds1",905,873,0.0519361383411265,0.010843483366479,0.158466390844113,0.874089302224478,0.992635901345951,0.973957402606312,FALSE
"Tm9sf3",4058,3958,0.0359972527091479,-0.00509540226549966,-0.158142583199802,0.874344446236017,0.99280401637122,0.973957402606312,FALSE
"Csnk1d",2002,1936,0.0483630215613982,0.00727036658675061,0.15813419922942,0.874351052553377,0.992730445427254,0.973957402606312,FALSE
"Ppic",780,752,0.0527414620719728,0.0116488070973253,0.158019039719418,0.874441795681653,0.99275240688803,0.973957402606312,FALSE
"Med4",687,662,0.0534788820108822,0.0123862270362347,0.157666888408478,0.874719293309687,0.992986369544243,0.973957402606312,FALSE
"Yaf2",705,691,0.0289375468978967,-0.0121551080767508,-0.157406959311559,0.874924129091357,0.993137814587821,0.973957402606312,FALSE
"Nomo1",2102,2033,0.0481524541174458,0.0070597991427983,0.157349091471083,0.874969732685113,0.99310850312276,0.973957402606312,FALSE
"Epdr1",536,526,0.02717020116547,-0.0139224538091776,-0.157252640095066,0.87504574351827,0.993113706462985,0.973957402606312,FALSE
"Ubxn8",493,484,0.0265805991033172,-0.0145120558713303,-0.157215577182056,0.87507495214744,0.993065796168626,0.973957402606312,FALSE
"Fkbp14",316,311,0.023009978046499,-0.0180826769281486,-0.156932966644266,0.875297678130177,0.99323748606235,0.973957402606312,FALSE
"Pfkfb3",361,355,0.0241798124951256,-0.016912842479522,-0.15685237378093,0.875361195352924,0.993228501728991,0.973957402606312,FALSE
"Zc3h6",295,283,0.0599129014173219,0.0188202464426743,0.156807364547768,0.87539666858881,0.993187701351189,0.973957402606312,FALSE
"Zfp119b",127,121,0.0698214494975709,0.0287287945229233,0.156783361325098,0.875415586409163,0.993128126096035,0.973957402606312,FALSE
"Usp39",1193,1167,0.0317894819878788,-0.00930317298676876,-0.156645587850007,0.87552417211589,0.993170277319029,0.973957402606312,FALSE
"Egfl7",173,171,0.0167757127508263,-0.0243169422238212,-0.156316888185284,0.875783245126106,0.993342598216207,0.973957402606312,FALSE
"Maml2",173,171,0.0167757127508263,-0.0243169422238212,-0.156316888185284,0.875783245126106,0.993342598216207,0.973957402606312,FALSE
"Slc22a5",222,219,0.0196288067489325,-0.021463848225715,-0.156222774144485,0.875857425956318,0.99330519172077,0.973957402606312,FALSE
"Gfm1",1707,1668,0.0333437695830749,-0.0077488853915726,-0.156033332993431,0.876006747066525,0.993393508785007,0.973957402606312,FALSE
"Ndufb6",269,265,0.021613813106061,-0.0194788418685865,-0.156009559119512,0.876025486396918,0.993333743505362,0.973957402606312,FALSE
"Memo1",661,648,0.0286564586230682,-0.0124361963515793,-0.155947714361486,0.876074234745511,0.993308012713169,0.973957402606312,FALSE
"Hars",1259,1216,0.0501350542754313,0.00904239930078376,0.155913619727672,0.876101109610604,0.993257487608108,0.973957402606312,FALSE
"Pop1",535,515,0.0549664592179298,0.0138738042432822,0.155804574199095,0.876187064971848,0.993273946299925,0.973957402606312,FALSE
"Lacc1",534,524,0.0272729301501045,-0.0138197248245431,-0.15579804815893,0.8761922091827,0.993198799647502,0.973957402606312,FALSE
"Mfsd1",2369,2292,0.047671154483325,0.0065784995086775,0.155670780304331,0.876292530278471,0.993231543245444,0.973957402606312,FALSE
"Arhgap31",949,929,0.030729490638457,-0.0103631643361906,-0.155656279701616,0.876303960756453,0.99316353687298,0.973957402606312,FALSE
"3110062M04Rik",76,72,0.0780025120012731,0.0369098570266255,0.155601237482073,0.87634734945525,0.993131758645839,0.973957402606312,FALSE
"Hoxa7",210,201,0.0631938264871934,0.0221011715125459,0.15527669412022,0.876603188153494,0.993340727635386,0.973957402606312,FALSE
"Taf10",447,439,0.02605389164796,-0.0150387633266875,-0.155148530352126,0.876704223664944,0.993374258482388,0.973957402606312,FALSE
"Naga",721,695,0.052986281629952,0.0118936266553045,0.155111092854531,0.876733737195754,0.993326750486454,0.973957402606312,FALSE
"Polr2j",533,523,0.0273245865122345,-0.0137680684624131,-0.155068897666197,0.876767001616775,0.993283499590943,0.973957402606312,FALSE
"Dcaf17",475,457,0.0557333481602402,0.0146406931855927,0.154902041902819,0.876898543873665,0.993351584977957,0.973957402606312,FALSE
"Srrm2",6304,6144,0.0370893187352195,-0.00400333623942806,-0.154850493977089,0.876939182836807,0.993316692314702,0.973957402606312,FALSE
"Ezr",2520,2460,0.0347654181606778,-0.00632723681396975,-0.154770063223222,0.877002592873079,0.993307596229008,0.973957402606312,FALSE
"Surf2",385,370,0.0573331750659509,0.0162405200913034,0.154652373709011,0.877095378411105,0.993331770092694,0.973957402606312,FALSE
"Sptlc2",1101,1063,0.0506728720332639,0.00958021705861633,0.154458749803573,0.877248033732812,0.993423738477034,0.973957402606312,FALSE
"Elf4",1165,1125,0.0504049534372442,0.00931229846259662,0.154448945685906,0.877255763533819,0.993351586951235,0.973957402606312,FALSE
"Cln6",567,546,0.0544477840223756,0.0133551290477281,0.154414157866036,0.877283191178014,0.993301750011328,0.973957402606312,FALSE
"Nop14",1467,1434,0.0328238469714854,-0.00826880800316211,-0.154366516870384,0.877320752847539,0.99326339447864,0.973957402606312,FALSE
"Eme2",155,148,0.0666710396452874,0.0255783846706399,0.154296966059084,0.877375589405479,0.993244601456911,0.973957402606312,FALSE
"Nid2",741,726,0.0295039943100832,-0.0115886606645643,-0.153840637965705,0.877735390763119,0.993571022809607,0.973957402606312,FALSE
"Il13ra1",476,458,0.0556139752109992,0.0145213202363517,0.153803877331486,0.877764376548604,0.993522947861591,0.973957402606312,FALSE
"Psmc4",1166,1126,0.0503609611202673,0.00926830614561979,0.153786452154366,0.877778116370061,0.993457625560385,0.973957402606312,FALSE
"Lrrc48",102,97,0.0725124997843674,0.0314198448097198,0.15359665288369,0.877927776233594,0.993546133872041,0.973957402606312,FALSE
"Ptp4a2",2506,2425,0.0474016673600079,0.00630901238536041,0.153558189061271,0.877958106125486,0.993499593681839,0.973957402606312,FALSE
"Tmem161b",312,307,0.0233073734920701,-0.0177852814825774,-0.153364021603924,0.878111215795077,0.993591987663961,0.973957402606312,FALSE
